sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire,u_ppl,u_se,u_umpire,uq_percentile_mean,cluster,cluster_profile,is_low_uq_cluster,is_low_uq_hallucination,is_low_uq_hallucination_severe
vilp-5-case2,vilp-5,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0014827251492653,0.9600443603749172,-11.849221283680828,0.25957207207207206,0.7573198198198198,0.23479729729729729,0.41722972972972977,1,se_high_disagreement,0,0,0
vilp-5-case3,vilp-5,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0044530630364548,1.1399493606673003,-0.887920868093449,0.3958333333333333,0.8710585585585585,0.48254504504504503,0.5831456456456456,1,se_high_disagreement,0,0,0
vilp-6-case1,vilp-6,llava,vilp,test,1,0,0,6,,1,1.0003275035178536,0.4999691193353833,-16.57012260076235,0.06137387387387387,0.38344594594594594,0.0838963963963964,0.17623873873873874,0,consensus_low,1,0,0
vilp-6-case2,vilp-6,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.001147167022156,-0.0,-17.273132425585047,0.2302927927927928,0.12274774774774774,0.0670045045045045,0.14001501501501504,0,consensus_low,1,1,0
vilp-6-case3,vilp-6,llava,vilp,test,1,0,0,6,,1,1.0002222651918706,0.500617906191906,-15.274866798672097,0.04110360360360361,0.3980855855855856,0.12556306306306306,0.18825075075075073,0,consensus_low,1,0,0
vilp-7-case1,vilp-7,llava,vilp,test,1,0,0,6,,1,1.381346095996188,1.2950136308411258,20.656410980558785,0.9206081081081081,0.9183558558558559,0.8372747747747747,0.8920795795795796,3,consensus_high,0,0,0
vilp-7-case2,vilp-7,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.427423132027333,1.0099505169133156,8.004589671880069,0.9273648648648649,0.7989864864864865,0.6672297297297297,0.7978603603603603,3,consensus_high,0,0,0
vilp-7-case3,vilp-7,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.4903695791727805,0.5432763740242541,6.531582486696799,0.9352477477477478,0.4600225225225225,0.6447072072072072,0.6799924924924925,2,se_low_disagreement,0,0,0
vilp-8-case1,vilp-8,llava,vilp,test,1,0,0,6,,1,1.0007432177864877,-0.0,-20.59565808443927,0.17398648648648649,0.12274774774774774,0.008445945945945946,0.10172672672672672,0,consensus_low,1,0,0
vilp-8-case2,vilp-8,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0005942547508586,0.5003622343330636,-18.19295393490599,0.13682432432432431,0.39245495495495497,0.04448198198198198,0.19125375375375375,0,consensus_low,1,1,1
vilp-8-case3,vilp-8,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0005444780435588,-0.0,-20.545810003320856,0.12781531531531531,0.12274774774774774,0.010698198198198198,0.08708708708708708,0,consensus_low,1,1,1
vilp-9-case1,vilp-9,llava,vilp,test,1,0,0,6,,1,1.0002680336188066,-0.0,-17.78827240359461,0.050112612612612614,0.12274774774774774,0.052364864864864864,0.07507507507507506,0,consensus_low,1,0,0
vilp-9-case2,vilp-9,llava,vilp,test,0,1,0,4,,1,1.0002069427138875,0.6729851807040264,-14.549787853278795,0.03434684684684685,0.5489864864864865,0.15033783783783783,0.24455705705705708,0,consensus_low,1,0,0
vilp-9-case3,vilp-9,llava,vilp,test,0,1,0,4,,1,1.0001782749625292,-0.0,-17.33640964560837,0.023085585585585586,0.12274774774774774,0.06362612612612613,0.06981981981981981,0,consensus_low,1,0,0
vilp-10-case1,vilp-10,llava,vilp,test,1,0,0,6,,1,1.0003510331265733,0.4963042109016354,-15.380975765422502,0.06925675675675676,0.36317567567567566,0.12105855855855856,0.18449699699699698,0,consensus_low,1,0,0
vilp-10-case2,vilp-10,llava,vilp,test,1,0,0,6,,1,1.0008936531914152,0.5004294087883397,-16.23701548397618,0.20101351351351351,0.3947072072072072,0.09403153153153153,0.22991741741741742,0,consensus_low,1,0,0
vilp-10-case3,vilp-10,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.000500514266195,0.6653794799519726,-9.645090410631283,0.11768018018018019,0.5230855855855856,0.30686936936936937,0.3158783783783784,1,se_high_disagreement,0,0,0
vilp-11-case1,vilp-11,llava,vilp,test,1,0,0,6,,1,1.0007604736336069,-0.0,-19.175159266223854,0.17961711711711711,0.12274774774774774,0.02533783783783784,0.10923423423423423,0,consensus_low,1,0,0
vilp-11-case2,vilp-11,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.0003380932213306,-0.0,-18.373492736671597,0.06475225225225226,0.12274774774774774,0.03997747747747748,0.07582582582582582,0,consensus_low,1,1,0
vilp-11-case3,vilp-11,llava,vilp,test,1,0,0,6,,1,1.0003819396086235,0.5004781134960793,-17.38871869371829,0.08051801801801801,0.3958333333333333,0.06137387387387387,0.1792417417417417,0,consensus_low,1,0,0
vilp-12-case1,vilp-12,llava,vilp,test,1,0,0,6,,1,1.0710932376655995,-0.0,-10.197347952045009,0.6953828828828829,0.12274774774774774,0.28885135135135137,0.36899399399399396,2,se_low_disagreement,0,0,0
vilp-12-case2,vilp-12,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.002994554066178,1.322015645383548,-4.819886110118832,0.3507882882882883,0.9296171171171171,0.4149774774774775,0.5651276276276277,1,se_high_disagreement,0,0,0
vilp-12-case3,vilp-12,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.0431770087008778,1.294732280305838,3.2242716339150697,0.643581081081081,0.9172297297297297,0.5557432432432432,0.705518018018018,3,consensus_high,0,0,0
vilp-13-case1,vilp-13,llava,vilp,test,1,0,0,6,,1,1.0036328401815977,0.380434278472237,-8.19428183822919,0.3721846846846847,0.2956081081081081,0.3552927927927928,0.34102852852852855,0,consensus_low,1,0,0
vilp-13-case2,vilp-13,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.0006458267114968,0.9507785195027628,-11.475997865479169,0.15822072072072071,0.7438063063063063,0.24605855855855857,0.3826951951951952,1,se_high_disagreement,0,0,0
vilp-13-case3,vilp-13,llava,vilp,test,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.002012148014379,1.4164253333433026,5.290639434376331,0.294481981981982,0.9656531531531531,0.6041666666666666,0.6214339339339339,1,se_high_disagreement,0,0,0
vilp-14-case1,vilp-14,llava,vilp,test,1,0,0,6,,1,1.0008369684238203,0.4659237175511784,-11.596638371050249,0.19313063063063063,0.33614864864864863,0.24380630630630631,0.2576951951951952,0,consensus_low,1,0,0
vilp-14-case2,vilp-14,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000920057294962,0.8126282766934677,-4.894436114157646,0.20213963963963963,0.6458333333333334,0.41385135135135137,0.4206081081081081,1,se_high_disagreement,0,0,0
vilp-14-case3,vilp-14,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0247499588406983,0.9956330674203262,12.632201862601192,0.5816441441441441,0.7877252252252253,0.7381756756756757,0.702515015015015,3,consensus_high,0,0,0
vilp-15-case1,vilp-15,llava,vilp,test,1,0,0,6,,1,1.0855202373902963,0.7901098071749382,20.5411637935632,0.723536036036036,0.6368243243243243,0.8361486486486487,0.7321696696696697,3,consensus_high,0,0,0
vilp-15-case2,vilp-15,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0015883610804144,1.5605733374994992,4.8766925310890805,0.26745495495495497,0.9881756756756757,0.5929054054054054,0.6161786786786787,1,se_high_disagreement,0,0,0
vilp-15-case3,vilp-15,llava,vilp,test,0,1,0,3,,1,1.0045825244978184,0.982255971248354,-2.473584427963633,0.40596846846846846,0.7798423423423423,0.455518018018018,0.5471096096096096,1,se_high_disagreement,0,0,0
vilp-16-case1,vilp-16,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.005441427089883,0.7272740113239571,30.849674138036075,0.4363738738738739,0.6221846846846847,0.9352477477477478,0.6646021021021021,3,consensus_high,0,0,0
vilp-16-case2,vilp-16,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.029692644298413,0.7941064877322959,5.226122476008246,0.6030405405405406,0.6390765765765766,0.6007882882882883,0.6143018018018019,3,consensus_high,0,0,0
vilp-16-case3,vilp-16,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.030584345944402,0.7298358964653122,30.701935553974145,0.606418918918919,0.6233108108108109,0.9307432432432432,0.7201576576576576,3,consensus_high,0,0,0
vilp-17-case1,vilp-17,llava,vilp,test,1,0,0,6,,1,1.0045768024433317,0.5422837064204974,-0.3524073873410813,0.40484234234234234,0.45664414414414417,0.4994369369369369,0.4536411411411412,1,se_high_disagreement,0,0,0
vilp-17-case2,vilp-17,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0004557371172085,1.1807137159404009,5.372170529727967,0.10529279279279279,0.8800675675675675,0.607545045045045,0.5309684684684685,1,se_high_disagreement,0,0,0
vilp-17-case3,vilp-17,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0006226061978791,0.5212212088140804,-7.016164529997712,0.14808558558558557,0.4363738738738739,0.3778153153153153,0.32075825825825827,0,consensus_low,1,1,1
vilp-18-case1,vilp-18,llava,vilp,test,1,0,0,5,,1,1.0094324346544647,0.9578481958922408,-12.233632061904624,0.49605855855855857,0.7539414414414415,0.21903153153153154,0.4896771771771771,1,se_high_disagreement,0,0,0
vilp-18-case2,vilp-18,llava,vilp,test,0,1,0,3,,1,1.0081030130743571,1.3836564059880878,3.438092915296748,0.48367117117117114,0.9622747747747747,0.5636261261261262,0.6698573573573574,1,se_high_disagreement,0,0,0
vilp-18-case3,vilp-18,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0006349619242645,1.3265085979606177,-8.218229710641017,0.15259009009009009,0.9352477477477478,0.3541666666666667,0.4806681681681682,1,se_high_disagreement,0,0,0
vilp-19-case1,vilp-19,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.002034365510539,-0.0,-12.632819561309407,0.29673423423423423,0.12274774774774774,0.21002252252252251,0.2098348348348348,0,consensus_low,1,1,0
vilp-19-case2,vilp-19,llava,vilp,test,1,0,0,5,,1,1.000928430793737,0.8681511944394957,-2.1296115649631364,0.20439189189189189,0.6672297297297297,0.4622747747747748,0.4446321321321321,1,se_high_disagreement,0,0,0
vilp-19-case3,vilp-19,llava,vilp,test,0,1,0,4,,1,1.0017274133943084,0.4598019073367467,7.241987314355088,0.27871621621621623,0.3293918918918919,0.6559684684684685,0.4213588588588588,2,se_low_disagreement,0,0,0
vilp-20-case1,vilp-20,llava,vilp,test,0,1,0,4,,1,1.6983802569952444,-0.0,20.494647188558982,0.9622747747747747,0.12274774774774774,0.8350225225225225,0.640015015015015,2,se_low_disagreement,0,0,0
vilp-20-case2,vilp-20,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.06106844408433,1.2715829337900129,5.963852545515291,0.6773648648648649,0.9093468468468469,0.6311936936936937,0.7393018018018017,3,consensus_high,0,0,0
vilp-20-case3,vilp-20,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.055705885375129,0.6331932524888491,21.217107659509622,0.6661036036036037,0.5028153153153153,0.839527027027027,0.6694819819819818,3,consensus_high,0,0,0
vilp-21-case1,vilp-21,llava,vilp,test,1,0,0,5,,1,1.004153728307699,-0.0,-15.522917228102918,0.38682432432432434,0.12274774774774774,0.11655405405405406,0.20870870870870872,0,consensus_low,1,0,0
vilp-21-case2,vilp-21,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.074395572289691,1.3780759908804068,11.231455130378423,0.7021396396396397,0.9611486486486487,0.7167792792792793,0.7933558558558559,3,consensus_high,0,0,0
vilp-21-case3,vilp-21,llava,vilp,test,0,1,0,4,,1,1.00413537020789,0.6725101088838332,-12.48653899645501,0.38569819819819817,0.5433558558558559,0.21452702702702703,0.3811936936936937,1,se_high_disagreement,0,0,0
vilp-22-case1,vilp-22,llava,vilp,test,1,0,0,5,,1,1.0003809722141987,-0.0,-21.098094918317187,0.07939189189189189,0.12274774774774774,0.005067567567567568,0.06906906906906907,0,consensus_low,1,0,0
vilp-22-case2,vilp-22,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0276767160329812,0.6807102277205908,-10.001491798697344,0.5929054054054054,0.5906531531531531,0.29673423423423423,0.493430930930931,1,se_high_disagreement,0,0,0
vilp-22-case3,vilp-22,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001012391045117,0.674916601146789,-13.284907170405248,0.006193693693693694,0.5737612612612613,0.18524774774774774,0.2550675675675676,0,consensus_low,1,1,1
vilp-23-case1,vilp-23,llava,vilp,test,1,0,0,5,,1,1.0057390929681926,-0.0,-5.904261031064538,0.43975225225225223,0.12274774774774774,0.40033783783783783,0.32094594594594594,0,consensus_low,1,0,0
vilp-23-case2,vilp-23,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0078233482179595,-0.0,-10.537305693004107,0.4814189189189189,0.12274774774774774,0.27646396396396394,0.29354354354354356,0,consensus_low,1,1,1
vilp-23-case3,vilp-23,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.0003583095503457,0.3345400269912987,-4.028930911143892,0.07150900900900901,0.28434684684684686,0.4329954954954955,0.26295045045045046,0,consensus_low,1,1,0
vilp-24-case1,vilp-24,llava,vilp,test,1,0,0,6,,1,1.0048868657476215,0.0132138062706629,9.332449334075791,0.419481981981982,0.2516891891891892,0.6841216216216216,0.45176426426426425,2,se_low_disagreement,0,0,0
vilp-24-case2,vilp-24,llava,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.1248713749565304,0.5166035356761505,-6.900689146926935,0.7730855855855856,0.43186936936936937,0.37894144144144143,0.5279654654654654,2,se_low_disagreement,0,0,0
vilp-24-case3,vilp-24,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0311421162351553,0.6750895911407289,11.243984418190912,0.6097972972972973,0.5760135135135135,0.7179054054054054,0.6345720720720721,3,consensus_high,0,0,0
vilp-25-case1,vilp-25,llava,vilp,test,1,0,0,5,,1,1.2270676566529588,1.1238398438907158,33.50836523066114,0.8474099099099099,0.8665540540540541,0.946509009009009,0.8868243243243242,3,consensus_high,0,0,0
vilp-25-case2,vilp-25,llava,vilp,test,1,0,0,6,,1,1.507904868162836,0.6028322378032436,9.229106859656254,0.9408783783783784,0.48704954954954954,0.6829954954954955,0.7036411411411412,2,se_low_disagreement,0,0,0
vilp-25-case3,vilp-25,llava,vilp,test,1,0,0,6,,1,1.191144273241814,0.6294688683343681,19.47644854426104,0.8203828828828829,0.4983108108108108,0.821509009009009,0.7134009009009009,3,consensus_high,0,0,0
vilp-26-case1,vilp-26,llava,vilp,test,1,0,0,6,,1,1.0004872386053834,-0.0,-21.60948785419595,0.11655405405405406,0.12274774774774774,0.002815315315315315,0.0807057057057057,0,consensus_low,1,0,0
vilp-26-case2,vilp-26,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0004173654924686,-0.0,-20.589014064160946,0.08952702702702703,0.12274774774774774,0.009572072072072071,0.07394894894894895,0,consensus_low,1,1,1
vilp-26-case3,vilp-26,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0003304757729925,0.6730167565419143,-16.070079557628134,0.0625,0.5512387387387387,0.10191441441441441,0.23855105105105104,0,consensus_low,1,1,1
vilp-27-case2,vilp-27,llava,vilp,test,1,0,0,6,,1,1.1607674545941318,0.3971826999322607,12.153271106055064,0.7989864864864865,0.30123873873873874,0.7302927927927928,0.6101726726726726,2,se_low_disagreement,0,0,0
vilp-28-case1,vilp-28,llava,vilp,test,1,0,0,6,,1,1.0701311089154766,-0.0,-9.427955052110448,0.6931306306306306,0.12274774774774774,0.31475225225225223,0.3768768768768769,2,se_low_disagreement,0,0,0
vilp-28-case2,vilp-28,llava,vilp,test,0,1,0,4,,1,1.219312861904059,-0.0,15.895263418127657,0.8440315315315315,0.12274774774774774,0.7775900900900901,0.5814564564564565,2,se_low_disagreement,0,0,0
vilp-28-case3,vilp-28,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.08353186393527,0.9164324884059072,10.62410792355128,0.7167792792792793,0.6976351351351351,0.7055180180180181,0.7066441441441441,3,consensus_high,0,0,0
vilp-29-case1,vilp-29,llava,vilp,test,0,1,0,3,,1,1.2586317483574458,0.4975926151395385,4.237733705848857,0.8721846846846847,0.36993243243243246,0.5827702702702703,0.6082957957957958,2,se_low_disagreement,0,0,0
vilp-29-case2,vilp-29,llava,vilp,test,0,1,0,4,,1,1.068767723657302,0.907412885676401,4.180449673814948,0.6908783783783784,0.6897522522522522,0.5805180180180181,0.6537162162162162,3,consensus_high,0,0,0
vilp-29-case3,vilp-29,llava,vilp,test,0,1,0,4,,1,1.0920701410585374,0.6079620485939963,18.708694272818583,0.732545045045045,0.49155405405405406,0.8113738738738738,0.678490990990991,3,consensus_high,0,0,0
vilp-30-case1,vilp-30,llava,vilp,test,0,1,0,4,,1,1.2175869746882684,1.0280253563975157,28.650428474670605,0.8417792792792793,0.8079954954954955,0.9127252252252253,0.8541666666666666,3,consensus_high,0,0,0
vilp-30-case2,vilp-30,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.1297150704128558,1.214896931610663,24.78901866655044,0.7775900900900901,0.8879504504504504,0.8733108108108109,0.8462837837837838,3,consensus_high,0,0,0
vilp-30-case3,vilp-30,llava,vilp,test,0,1,0,4,,1,1.1029481854449454,-0.0,5.344032175571689,0.7516891891891891,0.12274774774774774,0.606418918918919,0.49361861861861867,2,se_low_disagreement,0,0,0
vilp-32-case2,vilp-32,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.084118594939551,0.674995009012144,7.536697681219097,0.7201576576576577,0.5748873873873874,0.6615990990990991,0.6522147147147147,3,consensus_high,0,0,0
vilp-32-case3,vilp-32,llava,vilp,test,0,1,0,4,,1,1.1404462131310824,0.3180643014661216,8.59299158077917,0.7888513513513513,0.2775900900900901,0.6762387387387387,0.5808933933933934,2,se_low_disagreement,0,0,0
vilp-33-case1,vilp-33,llava,vilp,test,1,0,0,6,,1,1.3839000878362726,-0.0,1.11602626380877,0.9228603603603603,0.12274774774774774,0.5219594594594594,0.5225225225225225,2,se_low_disagreement,0,0,0
vilp-34-case1,vilp-34,llava,vilp,test,1,0,0,6,,1,1.131558837057988,1.0146548174507055,1.6841270413244125,0.7809684684684685,0.8012387387387387,0.5287162162162162,0.7036411411411412,3,consensus_high,0,0,0
vilp-34-case2,vilp-34,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0147040778042369,0.3003816726945627,17.528214045429536,0.5332207207207207,0.2742117117117117,0.7989864864864865,0.5354729729729729,2,se_low_disagreement,0,0,0
vilp-34-case3,vilp-34,llava,vilp,test,0,1,0,4,,1,1.3064966515826224,1.016883987814435,13.07126199576452,0.893581081081081,0.8023648648648649,0.7449324324324325,0.8136261261261262,3,consensus_high,0,0,0
vilp-35-case1,vilp-35,llava,vilp,test,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0269098285791822,1.0532382196854717,-13.12076933790512,0.5906531531531531,0.8260135135135135,0.19200450450450451,0.5362237237237236,1,se_high_disagreement,0,0,0
vilp-35-case2,vilp-35,llava,vilp,test,0,1,1,0,vision_hallucination,1,1.0097866060167189,1.0547884553079314,-12.168135962693556,0.4983108108108108,0.8293918918918919,0.22466216216216217,0.517454954954955,1,se_high_disagreement,0,0,0
vilp-35-case3,vilp-35,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.00886881352748,0.8962914825663129,-8.484509236036644,0.49042792792792794,0.6818693693693694,0.3474099099099099,0.5065690690690691,1,se_high_disagreement,0,0,0
vilp-36-case1,vilp-36,llava,vilp,test,0,1,0,6,,1,3.0769777302023793,0.3853268613015462,28.947290853773787,0.9949324324324325,0.29786036036036034,0.9161036036036037,0.7362987987987988,2,se_low_disagreement,0,0,0
vilp-36-case2,vilp-36,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0396626102293358,1.5714117409306894,38.76040840546011,0.6356981981981982,0.9893018018018018,0.9780405405405406,0.8676801801801801,3,consensus_high,0,0,0
vilp-36-case3,vilp-36,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,3,1.1918879988290911,1.0759241750670197,28.106798050323633,0.821509009009009,0.8552927927927928,0.9082207207207207,0.8616741741741741,3,consensus_high,0,0,0
vilp-37-case1,vilp-37,llava,vilp,test,1,0,0,6,,1,1.0005990266870572,-0.0,-17.13936338754828,0.14020270270270271,0.12274774774774774,0.06925675675675676,0.11073573573573574,0,consensus_low,1,0,0
vilp-37-case2,vilp-37,llava,vilp,test,1,0,0,5,,1,1.0003877878139762,0.5003911948972346,-15.704427724630444,0.08277027027027027,0.3935810810810811,0.1143018018018018,0.19688438438438438,0,consensus_low,1,0,0
vilp-37-case3,vilp-37,llava,vilp,test,1,0,0,5,,1,1.003314733592736,1.0014482410176628,-2.900931326795108,0.36204954954954954,0.7922297297297297,0.44763513513513514,0.5339714714714715,1,se_high_disagreement,0,0,0
vilp-38-case1,vilp-38,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0000979900345883,0.6734505409360474,-14.365237779569108,0.005067567567567568,0.5591216216216216,0.15934684684684686,0.24117867867867868,0,consensus_low,1,1,1
vilp-38-case2,vilp-38,llava,vilp,test,1,0,0,6,,1,1.0048954392292375,0.9582542594798112,6.441255646661753,0.4206081081081081,0.7550675675675675,0.642454954954955,0.6060435435435435,1,se_high_disagreement,0,0,0
vilp-38-case3,vilp-38,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.003271818242873,1.0547971219856098,-13.613807645665664,0.36092342342342343,0.8305180180180181,0.18074324324324326,0.4573948948948949,1,se_high_disagreement,0,0,0
vilp-39-case1,vilp-39,llava,vilp,test,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0119851166037157,-0.0,-18.424482032615614,0.518581081081081,0.12274774774774774,0.03885135135135135,0.2267267267267267,0,consensus_low,1,1,0
vilp-39-case2,vilp-39,llava,vilp,test,1,0,0,4,,1,2.111304471217787,0.8802013712905076,16.8331818111932,0.9847972972972973,0.6773648648648649,0.7922297297297297,0.8181306306306307,3,consensus_high,0,0,0
vilp-39-case3,vilp-39,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0107752916878274,-0.0,-16.620504229890557,0.5073198198198198,0.12274774774774774,0.08277027027027027,0.2376126126126126,0,consensus_low,1,1,1
vilp-40-case1,vilp-40,llava,vilp,test,1,0,0,6,,1,1.050881897819311,-0.0,3.570959954710045,0.6559684684684685,0.12274774774774774,0.5692567567567568,0.44932432432432434,2,se_low_disagreement,0,0,0
vilp-40-case2,vilp-40,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0315606862255091,0.8730034464984395,17.536988483877273,0.6109234234234234,0.6717342342342343,0.8001126126126126,0.6942567567567567,3,consensus_high,0,0,0
vilp-40-case3,vilp-40,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.1115230890901762,0.5156195233640386,1.801452621859589,0.7618243243243243,0.42961711711711714,0.5320945945945946,0.5745120120120121,2,se_low_disagreement,0,0,0
vilp-41-case1,vilp-41,llava,vilp,test,1,0,0,5,,1,1.0003427167509418,1.3405755929616991,-5.858841302007535,0.06587837837837837,0.9476351351351351,0.40371621621621623,0.4724099099099099,1,se_high_disagreement,0,0,0
